"","edgeuid","total_hikers"
"41755",153761572,5
"41756",153761575,5
"41757",153761579,5
"41758",153761604,5
"41759",153761609,5
"41760",153761610,5
"41761",153761621,20
"41762",153761622,65
"41763",153761623,55
"41764",153761624,40
"41765",153761625,40
"41766",153761626,40
"41767",153761627,20
"41768",153761628,45
"41769",153761629,105
"41770",153761630,5
"41771",153761631,25
"41772",153761632,35
"41773",153761633,85
"41774",153761634,30
"41775",153761635,75
"41776",153761636,20
"41777",153761638,30
"41778",153761640,20
"41779",153761641,85
"41780",153761642,85
"41781",153761643,70
"41782",153761644,80
"41783",153761646,15
"41784",153761674,50
"41785",153761676,35
"41786",153761705,205
"41787",153761706,30
"41788",153761707,15
"41789",153761708,15
"41790",153761709,50
"41791",153761710,15
"41792",153761711,20
"41793",153761713,50
"41794",153761715,200
"41795",153761716,200
"41796",153761717,30
"41797",153761718,40
"41798",153761721,20
"41799",153761722,35
"41800",153761723,100
"41801",153761724,80
"41802",153761725,85
"41803",153761726,95
"41804",153761728,185
"41805",153761730,80
"41806",153761733,290
"41807",153761744,10
"41808",153761746,15
"41809",153761790,295
"41810",153761792,290
"41811",153761796,280
"41812",153761798,270
"41813",153761799,10
"41814",153761800,255
"41815",153761801,200
"41816",153761805,10
"41817",153761911,5
"41818",153761912,195
"41819",153761914,205
"41820",153761915,40
"41821",153761916,200
"41822",153761917,105
"41823",153761920,5
"41824",153761922,55
"41825",153761923,25
"41826",153761926,20
"41827",153761927,15
"41828",153761930,5
"41829",153761931,5
"41830",153761932,5
"41831",153761933,40
"41832",153761943,40
"41833",153761949,35
"41834",153761951,35
"41835",153761953,35
"41836",153761954,30
"41837",153761976,30
"41838",153761980,30
"41839",153762000,30
"41840",153762006,25
"41841",153762015,25
"41842",153762027,30
"41843",153762028,30
"41844",153762030,30
"41845",153762031,5
"41846",153762057,5
"41847",153762065,5
"41848",153762068,5
"41849",153762077,5
"41850",153762088,5
"41851",153762089,5
"41852",153762092,5
"41853",153762103,5
"41854",153762105,5
"41855",153762107,5
"41856",153762111,5
"41857",153762129,5
"41858",153762132,5
"41859",153762136,15
"41860",153762140,5
"41861",153762148,15
"41862",153762153,10
"41863",153762156,10
"41864",153762171,15
"41865",153762172,10
"41866",153762175,15
"41867",153762184,5
"41868",153762186,10
"41869",153762187,15
"41870",153762193,5
"41871",153762194,20
"41872",153762195,15
"41873",153762198,5
"41874",153762199,5
"41875",153762200,5
"41876",153762212,20
"41877",153762213,10
"41878",153762216,10
"41879",153762218,5
"41880",153762220,5
"41881",153762221,5
"41882",153762222,5
"41883",153762234,10
"41884",153762235,15
"41885",153762237,15
"41886",153762238,15
"41887",153762241,15
"41888",153762262,10
"41889",153762266,5
"41890",153762267,5
"41891",153762270,5
"41892",153762271,10
"41893",153762272,10
"41894",153762284,10
"41895",153762308,5
"41896",153762309,15
"41897",153762311,15
"41898",153762312,15
"41899",153762313,20
"41900",153762315,20
"41901",153762319,20
"41902",153762322,15
"41903",153762325,10
"41904",153762328,10
"41905",153762496,50
"41906",153762498,50
"41907",153762501,40
"41908",153762505,35
"41909",153762506,40
"41910",153762508,40
"41911",153762510,40
"41912",153762515,40
"41913",153762521,15
"41914",153762525,115
"41915",153762526,70
"41916",153762527,60
"41917",153762528,95
"41918",153762529,60
"41919",153762531,30
"41920",153762532,45
"41921",153762533,30
"41922",153762536,35
"41923",153762537,45
"41924",153762538,35
"41925",153762540,5
"41926",153762541,45
"41927",153762542,45
"41928",153762543,45
"41929",153762559,10
"41930",153762564,60
"41931",153762565,65
"41932",153762571,5
"41933",153762572,45
"41934",153762573,50
"41935",153762575,5
"41936",153762576,10
"41937",153762577,45
"41938",153762578,10
"41939",153762580,45
"41940",153762582,40
"41941",153762583,35
"41942",153762587,10
"41943",153762589,20
"41944",153762590,110
"41945",153762591,105
"41946",153762592,180
"41947",153762593,120
"41948",153762594,140
"41949",153762595,110
"41950",153762596,70
"41951",153762597,120
"41952",153762598,5
"41953",153762600,20
"41954",153762602,115
"41955",153762603,90
"41956",153762604,35
"41957",153762605,20
"41958",153762608,20
"41959",153762609,15
"41960",153762611,15
"41961",153762612,15
"41962",153762613,5
"41963",153762614,45
"41964",153762615,40
"41965",153762617,45
"41966",153762618,40
"41967",153762619,30
"41968",153762620,5
"41969",153762625,5
"41970",153762627,10
"41971",153762631,5
"41972",153762632,25
"41973",153762633,5
"41974",153762635,5
"41975",153762636,5
"41976",153762648,10
"41977",153762650,10
"41978",153762666,10
"41979",153762668,10
"41980",153762669,10
"41981",153762673,5
"41982",153762674,55
"41983",153762675,10
"41984",153762678,10
"41985",153762680,15
"41986",153762682,5
"41987",153762685,5
"41988",153762686,5
"41989",153762688,15
"41990",153762690,30
"41991",153762691,15
"41992",153762692,5
"41993",153762704,10
"41994",153762707,5
"41995",153762709,5
"41996",153762710,5
"41997",153762715,5
"41998",153762716,5
"41999",153762717,10
"42000",153762718,5
"42001",153762720,5
"42002",153762735,15
"42003",153762736,50
"42004",153762738,10
"42005",153762748,5
"42006",153762749,5
"42007",153762750,5
"42008",153762757,5
"42009",153762762,5
"42010",153762764,10
"42011",153762768,45
"42012",153762770,5
"42013",153762771,15
"42014",153762772,40
"42015",153762773,10
"42016",153762774,35
"42017",153762775,10
"42018",153762782,15
"42019",153762783,10
"42020",153762788,15
"42021",153762790,15
"42022",153762791,5
"42023",153762793,5
"42024",153762794,10
"42025",153762795,5
"42026",153762800,5
"42027",153762804,35
"42028",153762814,10
"42029",153762816,10
"42030",153762817,75
"42031",153762818,5
"42032",153762819,5
"42033",153762820,70
"42034",153762840,15
"42035",153762841,5
"42036",153762851,25
"42037",153762853,20
"42038",153762854,80
"42039",153762855,55
"42040",153762858,25
"42041",153762872,35
"42042",153762874,35
"42043",153762879,60
"42044",153762880,60
"42045",153762882,60
"42046",153762883,60
"42047",153762885,70
"42048",153762886,60
"42049",153762887,35
"42050",153762895,10
"42051",153762897,10
"42052",153762899,10
"42053",153762907,15
"42054",153762910,10
"42055",153762912,10
"42056",153762913,5
"42057",153762941,10
"42058",153762942,10
"42059",153762943,5
"42060",153762944,15
"42061",153762945,15
"42062",153762952,15
"42063",153762955,15
"42064",153762957,15
"42065",153762960,15
"42066",153762961,15
"42067",153762962,70
"42068",153762964,50
"42069",153762966,75
"42070",153762968,60
"42071",153762969,50
"42072",153762973,5
"42073",153762974,5
"42074",153762976,30
"42075",153762977,15
"42076",153762980,35
"42077",153762981,15
"42078",153762982,15
"42079",153762984,15
"42080",153762987,5
"42081",153762988,5
"42082",153762993,5
"42083",153763009,5
"42084",153763011,5
"42085",153763013,5
"42086",153763020,5
"42087",153763023,15
"42088",153763026,5
"42089",153763027,15
"42090",153763032,5
"42091",153763039,25
"42092",153763041,20
"42093",153763042,20
"42094",153763047,20
"42095",153763048,10
"42096",153763049,5
"42097",153763051,90
"42098",153763052,5
"42099",153763053,85
"42100",153763054,45
"42101",153763059,20
"42102",153763062,10
"42103",153763064,20
"42104",153763066,25
"42105",153763067,30
"42106",153763069,10
"42107",153763070,10
"42108",153763071,30
"42109",153763072,25
"42110",153763073,25
"42111",153763075,25
"42112",153763076,25
"42113",153763078,25
"42114",153763079,25
"42115",153763080,25
"42116",153763083,25
"42117",153763094,15
"42118",153763101,15
"42119",153763103,15
"42120",153763105,25
"42121",153763106,25
"42122",153763107,15
"42123",153763109,10
"42124",153763115,10
"42125",153763116,10
"42126",153763149,5
"42127",153763153,5
"42128",153763154,20
"42129",153763155,20
"42130",153763160,20
"42131",153763162,20
"42132",153763163,20
"42133",153763164,5
"42134",153763168,30
"42135",153763169,30
"42136",153763171,30
"42137",153763172,30
"42138",153763174,5
"42139",153763176,15
"42140",153763179,15
"42141",153763185,15
"42142",153763186,15
"42143",153763189,15
"42144",153763192,15
"42145",153763194,20
"42146",153763197,20
"42147",153763200,15
"42148",153763201,15
"42149",153763203,20
"42150",153763218,10
"42151",153763221,10
"42152",153763223,10
"42153",153763227,5
"42154",153763228,10
"42155",153763229,5
"42156",153763231,15
"42157",153763237,15
"42158",153763238,20
"42159",153763240,20
"42160",153763242,20
"42161",153763244,20
"42162",153763245,15
"42163",153763249,15
"42164",153763252,5
"42165",153763255,5
"42166",153763256,30
"42167",153763257,5
"42168",153763259,25
"42169",153763260,5
"42170",153763262,5
"42171",153763264,25
"42172",153763265,5
"42173",153763266,5
"42174",153763275,5
"42175",153763277,5
"42176",153763278,5
"42177",153763282,5
"42178",153763283,10
"42179",153763284,10
"42180",153763285,25
"42181",153763288,25
"42182",153763289,20
"42183",153763291,20
"42184",153763292,10
"42185",153763294,10
"42186",153763296,20
"42187",153763298,20
"42188",153763299,20
"42189",153763300,10
"42190",153763304,5
"42191",153763311,10
"42192",153763312,15
"42193",153763313,15
"42194",153763316,15
"42195",153763317,5
"42196",153763319,5
"42197",153763321,5
"42198",153763328,15
"42199",153763331,15
"42200",153763332,15
"42201",153763335,15
"42202",153763337,15
"42203",153763338,20
"42204",153763344,30
"42205",153763350,10
"42206",153763352,10
"42207",153763356,10
"42208",153763357,5
"42209",153763358,5
"42210",153763360,5
"42211",153763361,5
"42212",153763362,15
"42213",153763363,55
"42214",153763364,50
"42215",153763365,5
"42216",153763366,5
"42217",153763367,55
"42218",153763369,55
"42219",153763374,60
"42220",153763375,60
"42221",153763380,20
"42222",153763381,10
"42223",153763383,10
"42224",153763384,85
"42225",153763385,15
"42226",153763387,75
"42227",153763391,25
"42228",153763392,70
"42229",153763393,20
"42230",153763396,60
"42231",153763401,25
"42232",153763402,25
"42233",153763405,35
"42234",153763407,40
"42235",153763408,40
"42236",153763410,40
"42237",153763412,15
"42238",153763414,30
"42239",153763415,15
"42240",153763424,10
"42241",153763425,10
"42242",153763426,5
"42243",153763429,5
"42244",153763431,5
"42245",153763436,5
"42246",153763437,5
"42247",153763439,20
"42248",153763441,20
"42249",153763442,20
"42250",153763443,35
"42251",153763444,40
"42252",153763445,50
"42253",153763447,50
"42254",153763448,45
"42255",153763452,20
"42256",153763454,20
"42257",153763459,20
"42258",153763460,5
"42259",153763461,5
"42260",153763462,10
"42261",153763463,45
"42262",153763465,20
"42263",153763466,35
"42264",153763467,20
"42265",153763468,35
"42266",153763475,5
"42267",153763477,5
"42268",153763478,20
"42269",153763480,10
"42270",153763481,10
"42271",153763482,10
"42272",153763490,30
"42273",153763494,35
"42274",153763511,5
"42275",153763521,5
"42276",153763522,5
"42277",153763549,5
"42278",153763551,10
"42279",153763553,5
"42280",153763554,5
"42281",153763557,5
"42282",153763562,5
"42283",153763563,5
"42284",153763564,10
"42285",153763565,10
"42286",153763581,20
"42287",153763583,20
"42288",153763584,5
"42289",153763585,15
"42290",153763586,5
"42291",153763593,120
"42292",153763594,20
"42293",153763598,5
"42294",153763600,35
"42295",153763601,50
"42296",153763604,55
"42297",153763605,65
"42298",153763607,10
"42299",153763608,10
"42300",153763609,65
"42301",153763610,65
"42302",153763612,65
"42303",153763613,5
"42304",153763615,70
"42305",153763616,65
"42306",153763619,10
"42307",153763622,10
"42308",153763630,25
"42309",153763632,5
"42310",153763633,55
"42311",153763637,55
"42312",153763640,15
"42313",153763641,55
"42314",153763647,20
"42315",153763649,20
"42316",153763650,50
"42317",153763655,20
"42318",153763656,25
"42319",153763665,5
"42320",153763667,5
"42321",153763668,5
"42322",153763670,5
"42323",153763672,10
"42324",153763673,10
"42325",153763675,10
"42326",153763676,10
"42327",153763677,10
"42328",153763690,5
"42329",153763692,5
"42330",153763693,20
"42331",153763699,70
"42332",153763703,70
"42333",153763705,70
"42334",153763707,70
"42335",153763709,65
"42336",153763710,65
"42337",153763711,100
"42338",153763714,110
"42339",153763715,115
"42340",153763716,15
"42341",153763717,45
"42342",153763718,15
"42343",153763721,60
"42344",153763723,120
"42345",153763752,5
"42346",153763754,15
"42347",153763769,5
"42348",153763770,15
"42349",153763772,125
"42350",153763773,120
"42351",153763774,125
"42352",153763778,10
"42353",153763792,5
"42354",153763797,15
"42355",153763800,15
"42356",153763804,15
"42357",153763811,130
"42358",153763817,5
"42359",153763819,40
"42360",153763822,40
"42361",153763823,45
"42362",153763824,50
"42363",153763835,10
"42364",153763839,50
"42365",153763840,50
"42366",153763841,50
"42367",153763842,5
"42368",153763843,10
"42369",153763844,10
"42370",153763845,50
"42371",153763849,5
"42372",153763851,5
"42373",153763855,5
"42374",153763857,5
"42375",153763859,5
"42376",153763875,5
"42377",153763877,5
"42378",153763878,5
"42379",153763881,5
"42380",153763883,5
"42381",153763885,5
"42382",153763886,5
"42383",153763890,5
"42384",153763907,85
"42385",153763911,90
"42386",153763913,110
"42387",153763916,120
"42388",153763943,5
"42389",153763944,20
"42390",153763946,15
"42391",153763948,20
"42392",153763952,5
"42393",153763953,15
"42394",153763954,5
"42395",153763956,15
"42396",153763957,10
"42397",153763958,15
"42398",153763963,25
"42399",153763964,25
"42400",153763973,5
"42401",153763981,5
"42402",153763984,5
"42403",153763990,60
"42404",153763994,45
"42405",153764006,5
"42406",153764016,5
"42407",153764028,15
"42408",153764031,15
"42409",153764032,15
"42410",153764034,15
"42411",153764041,15
"42412",153764053,30
"42413",153764055,60
"42414",153764056,60
"42415",153764058,665
"42416",153764059,5
"42417",153764060,645
"42418",153764061,85
"42419",153764062,415
"42420",153764064,640
"42421",153764066,415
"42422",153764067,645
"42423",153764068,100
"42424",153764069,110
"42425",153764071,45
"42426",153764072,660
"42427",153764073,15
"42428",153764074,640
"42429",153764076,635
"42430",153764078,5
"42431",153764084,625
"42432",153764085,630
"42433",153764086,40
"42434",153764088,45
"42435",153764089,650
"42436",153764090,655
"42437",153764092,5
"42438",153764093,5
"42439",153764094,45
"42440",153764095,10
"42441",153764096,20
"42442",153764097,10
"42443",153764100,10
"42444",153764108,5
"42445",153764109,5
"42446",153764111,5
"42447",153764112,45
"42448",153764114,45
"42449",153764116,35
"42450",153764117,45
"42451",153764122,45
"42452",153764123,30
"42453",153764124,45
"42454",153764125,45
"42455",153764130,40
"42456",153764157,40
"42457",153764161,40
"42458",153764166,40
"42459",153764168,5
"42460",153764176,5
"42461",153764177,5
"42462",153764192,60
"42463",153764193,60
"42464",153764196,60
"42465",153764199,60
"42466",153764200,45
"42467",153764202,45
"42468",153764203,40
"42469",153764220,5
"42470",153764226,10
"42471",153764229,75
"42472",153764231,70
"42473",153764240,70
"42474",153764242,75
"42475",153764244,60
"42476",153764245,20
"42477",153764248,20
"42478",153764252,10
"42479",153764254,15
"42480",153764255,15
"42481",153764257,10
"42482",153764265,5
"42483",153764292,20
"42484",153764294,15
"42485",153764296,15
"42486",153764301,15
"42487",153764311,10
"42488",153764312,10
"42489",153764316,10
"42490",153764319,10
"42491",153764320,10
"42492",153764322,15
"42493",153764341,5
"42494",153764344,5
"42495",153764345,5
"42496",153764346,5
"42497",153764348,5
"42498",153764358,15
"42499",153764359,15
"42500",153764362,15
"42501",153764366,15
"42502",153764368,15
"42503",153764371,15
"42504",153764376,5
"42505",153764377,5
"42506",153764380,5
"42507",153764381,5
"42508",153764382,5
"42509",153764388,5
"42510",153764396,5
"42511",153764397,5
"42512",153764398,5
"42513",153764403,5
"42514",153764404,10
"42515",153764408,5
"42516",153764415,5
"42517",153764416,5
"42518",153764417,5
"42519",153764419,15
"42520",153764421,5
"42521",153764422,5
"42522",153764423,15
"42523",153764425,10
"42524",153764426,10
"42525",153764428,5
