"","edgeuid","hour","total_trips"
"76073",153828645,12,10
"76074",153828645,14,10
"76075",153828645,15,20
"76076",153828645,16,10
"76077",153828645,17,5
"76078",153828645,18,5
"76079",153828645,NA,5
"76080",153828646,9,15
"76081",153828646,10,10
"76082",153828646,11,15
"76083",153828646,12,10
"76084",153828646,14,10
"76085",153828646,15,20
"76086",153828646,16,10
"76087",153828646,17,5
"76088",153828646,18,5
"76089",153828646,NA,5
"76090",153828652,12,5
"76091",153828652,14,5
"76092",153828658,12,5
"76093",153828658,14,5
"76094",153828661,12,5
"76095",153828669,12,5
"76096",153828673,12,5
"76097",153828687,7,10
"76098",153828687,8,45
"76099",153828687,9,135
"76100",153828687,10,410
"76101",153828687,11,635
"76102",153828687,12,525
"76103",153828687,13,440
"76104",153828687,14,395
"76105",153828687,15,350
"76106",153828687,16,255
"76107",153828687,17,220
"76108",153828687,18,115
"76109",153828687,19,40
"76110",153828687,NA,360
"76111",153828689,9,10
"76112",153828689,10,15
"76113",153828689,11,30
"76114",153828689,12,20
"76115",153828689,13,25
"76116",153828689,14,35
"76117",153828689,15,20
"76118",153828689,16,15
"76119",153828689,17,15
"76120",153828689,18,10
"76121",153828689,NA,5
"76122",153828690,9,10
"76123",153828690,10,15
"76124",153828690,11,25
"76125",153828690,12,20
"76126",153828690,13,15
"76127",153828690,14,20
"76128",153828690,15,15
"76129",153828690,16,10
"76130",153828690,17,5
"76131",153828690,18,10
"76132",153828693,7,10
"76133",153828693,8,45
"76134",153828693,9,135
"76135",153828693,10,410
"76136",153828693,11,625
"76137",153828693,12,530
"76138",153828693,13,440
"76139",153828693,14,400
"76140",153828693,15,345
"76141",153828693,16,255
"76142",153828693,17,220
"76143",153828693,18,115
"76144",153828693,19,40
"76145",153828693,NA,365
"76146",153828698,7,10
"76147",153828698,8,45
"76148",153828698,9,135
"76149",153828698,10,410
"76150",153828698,11,625
"76151",153828698,12,530
"76152",153828698,13,440
"76153",153828698,14,400
"76154",153828698,15,335
"76155",153828698,16,255
"76156",153828698,17,220
"76157",153828698,18,120
"76158",153828698,19,40
"76159",153828698,NA,360
"76160",153828701,9,10
"76161",153828701,10,15
"76162",153828701,11,30
"76163",153828701,12,20
"76164",153828701,13,30
"76165",153828701,14,35
"76166",153828701,15,20
"76167",153828701,16,20
"76168",153828701,17,15
"76169",153828701,18,10
"76170",153828701,NA,5
"76171",153828702,9,10
"76172",153828702,10,15
"76173",153828702,11,30
"76174",153828702,12,20
"76175",153828702,13,30
"76176",153828702,14,35
"76177",153828702,15,20
"76178",153828702,16,20
"76179",153828702,17,15
"76180",153828702,18,10
"76181",153828702,NA,5
"76182",153828708,7,10
"76183",153828708,8,45
"76184",153828708,9,135
"76185",153828708,10,410
"76186",153828708,11,625
"76187",153828708,12,530
"76188",153828708,13,440
"76189",153828708,14,405
"76190",153828708,15,330
"76191",153828708,16,255
"76192",153828708,17,220
"76193",153828708,18,120
"76194",153828708,19,40
"76195",153828708,NA,365
"76196",153828709,9,10
"76197",153828709,10,15
"76198",153828709,11,30
"76199",153828709,12,20
"76200",153828709,13,30
"76201",153828709,14,35
"76202",153828709,15,20
"76203",153828709,16,20
"76204",153828709,17,15
"76205",153828709,18,10
"76206",153828709,NA,5
"76207",153828711,9,10
"76208",153828711,10,15
"76209",153828711,11,35
"76210",153828711,12,20
"76211",153828711,13,30
"76212",153828711,14,40
"76213",153828711,15,20
"76214",153828711,16,20
"76215",153828711,17,15
"76216",153828711,18,10
"76217",153828711,NA,5
"76218",153828713,9,10
"76219",153828713,10,15
"76220",153828713,11,25
"76221",153828713,12,20
"76222",153828713,13,35
"76223",153828713,14,40
"76224",153828713,15,20
"76225",153828713,16,20
"76226",153828713,17,15
"76227",153828713,18,5
"76228",153828713,NA,5
"76229",153828714,7,10
"76230",153828714,8,50
"76231",153828714,9,190
"76232",153828714,10,500
"76233",153828714,11,730
"76234",153828714,12,625
"76235",153828714,13,565
"76236",153828714,14,515
"76237",153828714,15,420
"76238",153828714,16,320
"76239",153828714,17,250
"76240",153828714,18,150
"76241",153828714,19,50
"76242",153828714,NA,415
"76243",153828715,8,10
"76244",153828715,14,5
"76245",153828715,NA,5
"76246",153828718,8,5
"76247",153828718,9,5
"76248",153828718,14,5
"76249",153828718,NA,5
"76250",153828735,7,10
"76251",153828735,8,50
"76252",153828735,9,190
"76253",153828735,10,505
"76254",153828735,11,730
"76255",153828735,12,630
"76256",153828735,13,575
"76257",153828735,14,515
"76258",153828735,15,420
"76259",153828735,16,320
"76260",153828735,17,250
"76261",153828735,18,150
"76262",153828735,19,50
"76263",153828735,NA,415
"76264",153828737,7,5
"76265",153828737,8,10
"76266",153828737,9,35
"76267",153828737,10,160
"76268",153828737,11,210
"76269",153828737,12,260
"76270",153828737,13,140
"76271",153828737,14,190
"76272",153828737,15,150
"76273",153828737,16,170
"76274",153828737,17,85
"76275",153828737,18,50
"76276",153828737,19,20
"76277",153828737,20,10
"76278",153828737,NA,210
"76279",153828742,7,5
"76280",153828742,8,10
"76281",153828742,9,35
"76282",153828742,10,135
"76283",153828742,11,200
"76284",153828742,12,260
"76285",153828742,13,140
"76286",153828742,14,185
"76287",153828742,15,150
"76288",153828742,16,165
"76289",153828742,17,85
"76290",153828742,18,50
"76291",153828742,19,20
"76292",153828742,20,10
"76293",153828742,NA,205
"76294",153828748,7,5
"76295",153828748,8,10
"76296",153828748,9,35
"76297",153828748,10,135
"76298",153828748,11,200
"76299",153828748,12,255
"76300",153828748,13,140
"76301",153828748,14,170
"76302",153828748,15,145
"76303",153828748,16,160
"76304",153828748,17,85
"76305",153828748,18,50
"76306",153828748,19,20
"76307",153828748,20,10
"76308",153828748,NA,205
"76309",153828750,7,5
"76310",153828750,8,10
"76311",153828750,9,35
"76312",153828750,10,110
"76313",153828750,11,190
"76314",153828750,12,215
"76315",153828750,13,110
"76316",153828750,14,160
"76317",153828750,15,115
"76318",153828750,16,135
"76319",153828750,17,90
"76320",153828750,18,40
"76321",153828750,19,15
"76322",153828750,20,10
"76323",153828750,NA,180
"76324",153828757,7,5
"76325",153828757,8,10
"76326",153828757,9,35
"76327",153828757,10,110
"76328",153828757,11,190
"76329",153828757,12,210
"76330",153828757,13,105
"76331",153828757,14,150
"76332",153828757,15,115
"76333",153828757,16,130
"76334",153828757,17,85
"76335",153828757,18,45
"76336",153828757,19,15
"76337",153828757,20,10
"76338",153828757,NA,180
"76339",153828758,7,5
"76340",153828758,8,10
"76341",153828758,9,35
"76342",153828758,10,110
"76343",153828758,11,190
"76344",153828758,12,215
"76345",153828758,13,105
"76346",153828758,14,160
"76347",153828758,15,115
"76348",153828758,16,135
"76349",153828758,17,90
"76350",153828758,18,40
"76351",153828758,19,15
"76352",153828758,20,10
"76353",153828758,NA,180
"76354",153828759,7,5
"76355",153828759,8,10
"76356",153828759,9,35
"76357",153828759,10,110
"76358",153828759,11,190
"76359",153828759,12,215
"76360",153828759,13,105
"76361",153828759,14,155
"76362",153828759,15,115
"76363",153828759,16,135
"76364",153828759,17,90
"76365",153828759,18,40
"76366",153828759,19,15
"76367",153828759,20,10
"76368",153828759,NA,180
"76369",153828761,14,5
"76370",153828761,15,5
"76371",153828762,14,5
"76372",153828762,15,5
"76373",153828818,10,5
"76374",153828818,13,5
"76375",153828818,15,5
"76376",153828818,16,5
"76377",153828819,10,5
"76378",153828819,13,5
"76379",153828819,15,5
"76380",153828819,16,5
"76381",153828827,10,5
"76382",153828827,14,5
"76383",153828827,15,5
"76384",153828827,16,5
"76385",153828829,10,5
"76386",153828829,14,5
"76387",153828829,15,5
"76388",153828829,16,5
"76389",153828830,10,5
"76390",153828830,14,5
"76391",153828830,15,5
"76392",153828830,16,5
"76393",153828832,14,5
"76394",153828840,12,10
"76395",153828840,16,15
"76396",153828840,17,5
"76397",153828840,NA,5
"76398",153828842,10,5
"76399",153828842,14,5
"76400",153828842,16,5
"76401",153828843,14,5
"76402",153828844,12,5
"76403",153828844,16,10
"76404",153828844,17,5
"76405",153828844,NA,5
"76406",153828845,10,5
"76407",153828845,14,5
"76408",153828845,16,5
"76409",153828847,12,5
"76410",153828847,16,10
"76411",153828847,NA,5
"76412",153828848,10,5
"76413",153828848,14,5
"76414",153828848,15,5
"76415",153828850,10,5
"76416",153828850,14,5
"76417",153828850,15,5
"76418",153828850,16,5
"76419",153828855,10,5
"76420",153828855,14,5
"76421",153828855,15,5
"76422",153828855,16,5
"76423",153828857,10,5
"76424",153828857,14,5
"76425",153828857,15,5
"76426",153828871,10,5
"76427",153828871,12,10
"76428",153828871,16,5
"76429",153828871,NA,10
"76430",153828873,10,5
"76431",153828873,11,5
"76432",153828873,12,10
"76433",153828873,13,5
"76434",153828873,16,10
"76435",153828873,NA,10
"76436",153828883,7,5
"76437",153828883,8,10
"76438",153828883,9,30
"76439",153828883,10,120
"76440",153828883,11,185
"76441",153828883,12,205
"76442",153828883,13,110
"76443",153828883,14,160
"76444",153828883,15,115
"76445",153828883,16,125
"76446",153828883,17,85
"76447",153828883,18,45
"76448",153828883,19,15
"76449",153828883,20,10
"76450",153828883,NA,180
"76451",153828884,7,5
"76452",153828884,8,10
"76453",153828884,9,30
"76454",153828884,10,110
"76455",153828884,11,185
"76456",153828884,12,205
"76457",153828884,13,110
"76458",153828884,14,160
"76459",153828884,15,115
"76460",153828884,16,125
"76461",153828884,17,85
"76462",153828884,18,45
"76463",153828884,19,15
"76464",153828884,20,10
"76465",153828884,NA,180
"76466",153828885,7,5
"76467",153828885,8,10
"76468",153828885,9,30
"76469",153828885,10,120
"76470",153828885,11,185
"76471",153828885,12,205
"76472",153828885,13,110
"76473",153828885,14,160
"76474",153828885,15,115
"76475",153828885,16,125
"76476",153828885,17,85
"76477",153828885,18,45
"76478",153828885,19,15
"76479",153828885,20,10
"76480",153828885,NA,180
"76481",153828886,7,5
"76482",153828886,8,10
"76483",153828886,9,30
"76484",153828886,10,95
"76485",153828886,11,160
"76486",153828886,12,190
"76487",153828886,13,85
"76488",153828886,14,130
"76489",153828886,15,75
"76490",153828886,16,120
"76491",153828886,17,80
"76492",153828886,18,30
"76493",153828886,19,10
"76494",153828886,20,10
"76495",153828886,NA,150
"76496",153828887,7,5
"76497",153828887,8,10
"76498",153828887,9,30
"76499",153828887,10,115
"76500",153828887,11,185
"76501",153828887,12,205
"76502",153828887,13,110
"76503",153828887,14,170
"76504",153828887,15,110
"76505",153828887,16,130
"76506",153828887,17,80
"76507",153828887,18,45
"76508",153828887,19,15
"76509",153828887,20,10
"76510",153828887,NA,180
"76511",153828892,7,5
"76512",153828892,8,10
"76513",153828892,9,35
"76514",153828892,10,110
"76515",153828892,11,190
"76516",153828892,12,205
"76517",153828892,13,110
"76518",153828892,14,155
"76519",153828892,15,115
"76520",153828892,16,135
"76521",153828892,17,85
"76522",153828892,18,45
"76523",153828892,19,15
"76524",153828892,20,10
"76525",153828892,NA,180
"76526",153828893,7,5
"76527",153828893,8,10
"76528",153828893,9,30
"76529",153828893,10,110
"76530",153828893,11,185
"76531",153828893,12,205
"76532",153828893,13,105
"76533",153828893,14,160
"76534",153828893,15,115
"76535",153828893,16,135
"76536",153828893,17,85
"76537",153828893,18,45
"76538",153828893,19,15
"76539",153828893,20,10
"76540",153828893,NA,180
"76541",153828900,8,15
"76542",153828900,9,20
"76543",153828900,10,20
"76544",153828900,11,25
"76545",153828900,12,25
"76546",153828900,13,30
"76547",153828900,14,25
"76548",153828900,15,20
"76549",153828900,16,40
"76550",153828900,17,20
"76551",153828900,18,10
"76552",153828900,19,5
"76553",153828900,NA,50
"76554",153828905,8,15
"76555",153828905,9,15
"76556",153828905,10,25
"76557",153828905,11,25
"76558",153828905,12,25
"76559",153828905,13,30
"76560",153828905,14,20
"76561",153828905,15,20
"76562",153828905,16,40
"76563",153828905,17,20
"76564",153828905,18,10
"76565",153828905,NA,50
"76566",153828906,8,15
"76567",153828906,9,15
"76568",153828906,10,25
"76569",153828906,11,20
"76570",153828906,12,25
"76571",153828906,13,25
"76572",153828906,14,20
"76573",153828906,15,15
"76574",153828906,16,40
"76575",153828906,17,10
"76576",153828906,18,10
"76577",153828906,NA,45
"76578",153828909,9,15
"76579",153828909,10,10
"76580",153828909,11,15
"76581",153828909,12,10
"76582",153828909,14,10
"76583",153828909,15,20
"76584",153828909,16,10
"76585",153828909,17,5
"76586",153828909,18,5
"76587",153828909,NA,5
"76588",153828910,9,10
"76589",153828910,10,10
"76590",153828910,11,15
"76591",153828910,12,10
"76592",153828910,14,10
"76593",153828910,15,20
"76594",153828910,16,10
"76595",153828910,17,5
"76596",153828910,18,5
"76597",153828910,NA,5
"76598",153828912,9,10
"76599",153828912,10,10
"76600",153828912,11,15
"76601",153828912,12,10
"76602",153828912,14,5
"76603",153828912,15,20
"76604",153828912,16,10
"76605",153828912,17,5
"76606",153828912,18,5
"76607",153828912,NA,5
"76608",153828913,9,10
"76609",153828913,10,10
"76610",153828913,11,10
"76611",153828913,12,10
"76612",153828913,14,10
"76613",153828913,15,15
"76614",153828913,16,10
"76615",153828913,17,5
"76616",153828913,18,5
"76617",153828913,NA,5
"76618",153828915,9,15
"76619",153828915,10,10
"76620",153828915,11,15
"76621",153828915,12,10
"76622",153828915,14,10
"76623",153828915,15,20
"76624",153828915,16,10
"76625",153828915,17,5
"76626",153828915,18,5
"76627",153828915,NA,5
"76628",153828921,7,5
"76629",153828921,8,10
"76630",153828921,9,30
"76631",153828921,10,120
"76632",153828921,11,190
"76633",153828921,12,225
"76634",153828921,13,115
"76635",153828921,14,170
"76636",153828921,15,100
"76637",153828921,16,135
"76638",153828921,17,90
"76639",153828921,18,45
"76640",153828921,19,15
"76641",153828921,20,10
"76642",153828921,NA,185
"76643",153828922,9,15
"76644",153828922,10,15
"76645",153828922,11,15
"76646",153828922,12,10
"76647",153828922,14,10
"76648",153828922,15,20
"76649",153828922,16,10
"76650",153828922,17,5
"76651",153828922,18,5
"76652",153828922,NA,5
"76653",153828924,9,20
"76654",153828924,10,15
"76655",153828924,11,15
"76656",153828924,12,10
"76657",153828924,14,15
"76658",153828924,15,20
"76659",153828924,16,5
"76660",153828924,17,10
"76661",153828924,18,5
"76662",153828924,NA,5
"76663",153828926,8,10
"76664",153828926,9,20
"76665",153828926,10,20
"76666",153828926,11,25
"76667",153828926,12,25
"76668",153828926,13,30
"76669",153828926,14,25
"76670",153828926,15,20
"76671",153828926,16,40
"76672",153828926,17,20
"76673",153828926,18,10
"76674",153828926,19,5
"76675",153828926,NA,50
"76676",153828927,9,20
"76677",153828927,10,15
"76678",153828927,11,15
"76679",153828927,12,10
"76680",153828927,14,15
"76681",153828927,15,20
"76682",153828927,16,5
"76683",153828927,17,10
"76684",153828927,18,5
"76685",153828927,NA,5
"76686",153828928,7,5
"76687",153828928,8,20
"76688",153828928,9,35
"76689",153828928,10,130
"76690",153828928,11,220
"76691",153828928,12,230
"76692",153828928,13,150
"76693",153828928,14,170
"76694",153828928,15,95
"76695",153828928,16,160
"76696",153828928,17,90
"76697",153828928,18,55
"76698",153828928,19,20
"76699",153828928,20,10
"76700",153828928,NA,250
"76701",153828929,8,5
"76702",153828929,10,5
"76703",153828929,12,10
"76704",153828929,13,10
"76705",153828929,NA,5
"76706",153828931,8,5
"76707",153828931,10,10
"76708",153828931,12,10
"76709",153828931,13,10
"76710",153828931,NA,5
"76711",153828932,7,5
"76712",153828932,8,15
"76713",153828932,9,30
"76714",153828932,10,110
"76715",153828932,11,230
"76716",153828932,12,220
"76717",153828932,13,150
"76718",153828932,14,175
"76719",153828932,15,110
"76720",153828932,16,160
"76721",153828932,17,80
"76722",153828932,18,50
"76723",153828932,19,20
"76724",153828932,20,10
"76725",153828932,NA,235
"76726",153828935,8,5
"76727",153828935,10,5
"76728",153828935,12,5
"76729",153828935,13,10
"76730",153828938,8,5
"76731",153828938,10,5
"76732",153828938,12,10
"76733",153828938,13,10
"76734",153828938,NA,5
"76735",153828940,8,5
"76736",153828940,10,5
"76737",153828940,12,10
"76738",153828940,13,10
"76739",153828940,NA,5
"76740",153828941,8,5
"76741",153828941,10,10
"76742",153828941,12,10
"76743",153828941,13,10
"76744",153828941,NA,5
"76745",153828943,10,10
"76746",153828946,13,5
"76747",153828946,14,15
"76748",153828947,14,10
"76749",153828948,14,20
"76750",153828950,8,10
"76751",153828950,9,20
"76752",153828950,10,20
"76753",153828950,11,25
"76754",153828950,12,25
"76755",153828950,13,30
"76756",153828950,14,25
"76757",153828950,15,20
"76758",153828950,16,40
"76759",153828950,17,20
"76760",153828950,18,10
"76761",153828950,19,5
"76762",153828950,NA,50
"76763",153828951,8,10
"76764",153828951,9,20
"76765",153828951,10,20
"76766",153828951,11,25
"76767",153828951,12,20
"76768",153828951,13,30
"76769",153828951,14,20
"76770",153828951,15,15
"76771",153828951,16,30
"76772",153828951,17,15
"76773",153828951,18,10
"76774",153828951,19,5
"76775",153828951,NA,40
"76776",153828955,8,15
"76777",153828955,9,20
"76778",153828955,10,20
"76779",153828955,11,25
"76780",153828955,12,25
"76781",153828955,13,30
"76782",153828955,14,25
"76783",153828955,15,20
"76784",153828955,16,40
"76785",153828955,17,20
"76786",153828955,18,10
"76787",153828955,19,5
"76788",153828955,NA,50
"76789",153828957,9,5
"76790",153828957,10,5
"76791",153828957,14,5
"76792",153828959,9,5
"76793",153828959,10,5
"76794",153828959,14,5
"76795",153828960,9,10
"76796",153828960,10,5
"76797",153828960,13,15
"76798",153828960,14,5
"76799",153828960,15,5
"76800",153828960,16,10
"76801",153828960,19,10
"76802",153828960,NA,15
"76803",153828962,9,10
"76804",153828962,10,5
"76805",153828962,13,15
"76806",153828962,14,5
"76807",153828962,15,5
"76808",153828962,16,10
